id_student,course_key,avg_score,assessments_taken,total_weight,weighted_points,last_submission_day,weighted_avg_score,pass_flag,at_risk_flag
443400,DDD_2013J,63.0,4,60.0,3922.5,137,65.375,True,False
443438,DDD_2013J,55.5,6,180.0,8190.0,241,45.5,False,True
443498,EEE_2014J,93.0,4,100.0,9240.0,157,92.4,True,False
443514,FFF_2014J,79.0,5,100.0,7800.0,198,78.0,True,False
443539,DDD_2014J,71.0,7,200.0,12675.0,242,63.375,True,False
443540,DDD_2013J,41.5,4,60.0,2682.5,123,44.708333333333336,False,True
443563,FFF_2013B,81.0,5,100.0,8150.0,162,81.5,True,False
443696,FFF_2013B,52.0,5,100.0,5000.0,166,50.0,True,False
443696,FFF_2014J,54.6,5,100.0,5500.0,208,55.0,True,False
443731,DDD_2013J,70.66666666666667,6,180.0,9905.0,237,55.02777777777778,True,False
443753,FFF_2013J,10.0,1,12.5,125.0,43,10.0,False,True
443842,DDD_2013B,51.25,4,22.5,1056.0,54,46.93333333333333,False,True
443861,DDD_2014B,85.14285714285714,7,200.0,17130.0,234,85.65,True,False
443923,BBB_2013J,56.0,1,5.0,280.0,15,56.0,True,True
443948,EEE_2014B,86.75,4,100.0,8576.0,151,85.76,True,False
443950,FFF_2013B,82.4,5,100.0,8300.0,162,83.0,True,False
443954,FFF_2013J,86.0,1,12.5,1075.0,18,86.0,True,True
443964,CCC_2014J,87.4,5,125.0,10781.0,244,86.248,True,False
443989,FFF_2013B,95.0,5,100.0,9425.0,165,94.25,True,False
444011,FFF_2014J,84.0,5,100.0,8375.0,198,83.75,True,False
444117,BBB_2013B,92.9090909090909,11,100.0,8895.0,189,88.95,True,False
444180,DDD_2014J,81.0,7,200.0,14500.0,242,72.5,True,False
444197,EEE_2014B,87.25,4,100.0,8788.0,152,87.88,True,False
444221,BBB_2014B,82.75,4,25.0,1936.0,84,77.44,True,False
444266,FFF_2013J,68.4,5,100.0,6925.0,172,69.25,True,False
444317,DDD_2013J,60.857142857142854,7,200.0,12072.5,241,60.3625,True,False
444349,EEE_2014B,75.5,2,44.0,3268.0,68,74.27272727272727,True,False
444361,BBB_2014J,83.25,4,100.0,8505.0,199,85.05,True,False
444375,DDD_2013J,84.14285714285714,7,200.0,16437.5,241,82.1875,True,False
444403,EEE_2013J,77.5,4,100.0,7720.0,156,77.2,True,False
444408,BBB_2013B,88.6,5,43.0,3482.0,95,80.97674418604652,True,False
444474,DDD_2014B,42.0,2,22.5,942.5,53,41.888888888888886,False,True
444541,DDD_2013J,33.0,1,10.0,330.0,25,33.0,False,True
444545,BBB_2014J,65.25,4,100.0,6405.0,209,64.05,True,False
444561,BBB_2014B,88.5,8,63.0,5519.0,173,87.60317460317461,True,False
444574,FFF_2014B,56.4,5,100.0,5000.0,171,50.0,True,False
444576,DDD_2013B,54.111111111111114,9,61.0,3179.5,152,52.122950819672134,True,False
444619,FFF_2013J,88.0,1,12.5,1100.0,19,88.0,True,True
444619,FFF_2014J,82.8,5,100.0,8500.0,199,85.0,True,False
444677,AAA_2013J,87.6,5,100.0,8690.0,215,86.9,True,False
444697,FFF_2013J,78.6,5,100.0,7850.0,172,78.5,True,False
444713,DDD_2013B,86.0,2,9.5,811.5,25,85.42105263157895,True,False
444718,FFF_2014B,64.0,1,12.5,800.0,24,64.0,True,True
444766,DDD_2014J,77.28571428571429,7,200.0,14880.0,243,74.4,True,False
444768,BBB_2014J,67.25,4,100.0,6820.0,205,68.2,True,False
444783,DDD_2014J,75.25,4,50.0,3750.0,110,75.0,True,False
444784,BBB_2013B,70.0,1,5.0,350.0,29,70.0,True,True
444821,BBB_2013J,74.45454545454545,11,100.0,7556.0,210,75.56,True,False
444847,DDD_2013J,38.0,1,17.5,665.0,89,38.0,False,True
444856,FFF_2013J,47.8,5,100.0,4625.0,180,46.25,False,True
444858,BBB_2014B,69.55555555555556,9,81.0,4970.0,154,61.358024691358025,True,False
444872,BBB_2014B,86.1,10,82.0,6298.0,200,76.8048780487805,True,False
444907,FFF_2014J,83.6,5,100.0,8350.0,195,83.5,True,False
444926,BBB_2013B,68.8,10,99.0,5876.0,188,59.35353535353536,True,False
445049,EEE_2014J,37.0,4,100.0,3628.0,169,36.28,False,True
445065,BBB_2013B,88.0,11,100.0,8982.0,189,89.82,True,False
445109,DDD_2013J,76.42857142857143,7,200.0,11967.5,242,59.8375,True,False
445114,CCC_2014J,61.2,5,125.0,6126.0,244,49.008,False,True
445125,BBB_2013B,66.54545454545455,11,100.0,6107.0,189,61.07,True,False
445136,BBB_2014B,89.5,2,6.0,495.0,49,82.5,True,False
445136,BBB_2014J,88.0,4,100.0,9170.0,201,91.7,True,False
445145,DDD_2014B,83.8,5,80.0,6697.5,171,83.71875,True,False
445239,DDD_2014J,87.85714285714286,7,200.0,15875.0,243,79.375,True,False
445351,BBB_2013J,65.75,4,25.0,1273.0,133,50.92,True,False
445386,DDD_2013J,72.85714285714286,7,200.0,14935.0,237,74.675,True,False
445410,FFF_2013J,63.6,5,100.0,6350.0,173,63.5,True,False
445415,BBB_2014B,80.81818181818181,11,100.0,7822.0,200,78.22,True,False
445429,DDD_2014J,64.42857142857143,7,200.0,12100.0,242,60.5,True,False
445451,DDD_2014J,67.14285714285714,7,200.0,13700.0,242,68.5,True,False
445494,BBB_2014B,84.9090909090909,11,100.0,7861.0,200,78.61,True,False
445573,DDD_2013B,53.5,4,22.5,1347.0,54,59.86666666666667,True,False
445686,FFF_2014J,68.8,5,100.0,6675.0,198,66.75,True,False
445749,DDD_2013J,66.0,1,10.0,660.0,24,66.0,True,True
445760,BBB_2013J,83.27272727272727,11,100.0,7587.0,210,75.87,True,False
445774,BBB_2014J,78.25,4,100.0,7980.0,201,79.8,True,False
445776,FFF_2013J,76.0,4,75.0,5750.0,130,76.66666666666667,True,False
445777,CCC_2014B,92.85714285714286,7,169.0,15981.0,230,94.56213017751479,True,False
445782,DDD_2014J,84.33333333333333,3,25.0,2130.0,61,85.2,True,False
445785,DDD_2013J,41.0,2,30.0,950.0,122,31.666666666666668,False,True
445818,FFF_2014B,90.0,1,12.5,1125.0,21,90.0,True,True
445857,DDD_2014B,87.0,7,200.0,15727.5,236,78.6375,True,False
445889,BBB_2013B,72.54545454545455,11,100.0,5829.0,189,58.29,True,False
445917,CCC_2014B,94.66666666666667,9,200.0,19472.0,230,97.36,True,False
445917,DDD_2013J,91.85714285714286,7,200.0,18757.5,237,93.7875,True,False
445921,CCC_2014J,22.0,1,2.0,44.0,21,22.0,False,True
445930,DDD_2013J,80.57142857142857,7,200.0,16227.5,241,81.1375,True,False
445947,FFF_2014B,74.0,5,100.0,7525.0,166,75.25,True,False
445972,CCC_2014B,96.22222222222223,9,200.0,19332.0,234,96.66,True,False
445972,EEE_2013J,98.0,4,100.0,9824.0,159,98.24,True,False
446045,BBB_2013B,72.36363636363636,11,100.0,7023.0,189,70.23,True,False
446077,EEE_2014B,60.5,2,44.0,2608.0,68,59.27272727272727,True,False
446097,DDD_2014J,61.0,7,200.0,10350.0,242,51.75,True,False
446108,AAA_2014J,57.6,5,100.0,5710.0,215,57.1,True,False
446246,DDD_2013J,92.85714285714286,7,200.0,18815.0,242,94.075,True,False
446247,BBB_2013B,83.0,1,5.0,415.0,18,83.0,True,True
446279,DDD_2013J,81.57142857142857,7,200.0,16160.0,237,80.8,True,False
446296,BBB_2014B,81.4,5,9.0,755.0,200,83.88888888888889,True,False
446324,EEE_2013J,92.75,4,100.0,9296.0,158,92.96,True,False
446345,BBB_2013J,73.7,10,82.0,5255.0,210,64.08536585365853,True,False
446357,BBB_2013B,53.0,1,5.0,265.0,43,53.0,True,True
446397,EEE_2013J,87.0,4,100.0,8628.0,158,86.28,True,False
446439,CCC_2014J,64.83333333333333,6,134.0,8069.0,248,60.21641791044776,True,False
446440,FFF_2013B,81.0,5,100.0,8025.0,166,80.25,True,False
446448,DDD_2013J,78.5,2,22.5,1760.0,50,78.22222222222223,True,False
446479,CCC_2014J,67.5,2,11.0,746.0,48,67.81818181818181,True,False
446628,CCC_2014B,30.0,1,2.0,60.0,20,30.0,False,True
446628,FFF_2013J,86.6,5,100.0,8625.0,179,86.25,True,False
446650,BBB_2014B,71.72727272727273,11,100.0,6949.0,200,69.49,True,False
446730,DDD_2014J,92.42857142857143,7,200.0,17705.0,242,88.525,True,False
446755,BBB_2014B,92.9090909090909,11,100.0,8817.0,200,88.17,True,False
446761,DDD_2014J,76.14285714285714,7,200.0,15175.0,242,75.875,True,False
446778,CCC_2014J,86.0,8,100.0,8595.0,219,85.95,True,False
446814,DDD_2013B,50.76923076923077,13,197.0,8967.5,231,45.52030456852792,False,True
446856,BBB_2013B,77.2,10,82.0,5768.0,189,70.34146341463415,True,False
446873,BBB_2013J,72.0,1,5.0,360.0,19,72.0,True,True
447036,FFF_2013B,87.0,2,25.0,2175.0,64,87.0,True,False
447059,DDD_2013J,70.57142857142857,7,200.0,14290.0,237,71.45,True,False
447086,BBB_2013J,74.45454545454545,11,100.0,7632.0,210,76.32,True,False
447124,BBB_2014J,73.75,4,100.0,7325.0,200,73.25,True,False
447127,FFF_2013B,80.0,1,12.5,1000.0,16,80.0,True,True
447162,DDD_2014B,70.85714285714286,7,200.0,13227.5,234,66.1375,True,False
447184,BBB_2014B,87.8,10,82.0,6669.0,200,81.32926829268293,True,False
447235,EEE_2014B,87.25,4,100.0,8680.0,158,86.8,True,False
447242,DDD_2013B,80.42857142857143,14,200.0,14588.5,231,72.9425,True,False
447265,BBB_2014B,76.25,8,63.0,4264.0,200,67.68253968253968,True,False
447292,BBB_2014B,78.33333333333333,3,24.0,1620.0,49,67.5,True,False
447306,CCC_2014B,20.0,1,2.0,40.0,20,20.0,False,True
447324,BBB_2014J,49.0,2,30.0,1560.0,110,52.0,True,False
447459,FFF_2013J,69.0,2,25.0,1725.0,46,69.0,True,False
447481,AAA_2014J,52.4,5,100.0,5550.0,215,55.5,True,False
447510,DDD_2014J,59.857142857142854,7,200.0,10205.0,243,51.025,True,False
447516,BBB_2013J,75.81818181818181,11,100.0,6975.0,210,69.75,True,False
447644,CCC_2014J,88.77777777777777,9,200.0,17360.0,245,86.8,True,False
447644,DDD_2014J,81.0,7,200.0,16730.0,242,83.65,True,False
447659,EEE_2014J,63.0,1,16.0,1008.0,33,63.0,True,True
447695,CCC_2014J,81.0,2,16.0,1314.0,69,82.125,True,False
447759,BBB_2013B,92.27272727272727,11,100.0,9005.0,189,90.05,True,False
447782,BBB_2013B,83.9090909090909,11,100.0,7620.0,189,76.2,True,False
447790,BBB_2013B,100.0,1,1.0,100.0,60,100.0,True,True
448370,CCC_2014J,11.0,1,2.0,22.0,21,11.0,False,True
464236,CCC_2014B,30.0,1,2.0,60.0,20,30.0,False,True
464236,DDD_2013B,68.85714285714286,14,200.0,11620.5,230,58.1025,True,False
464522,FFF_2014J,78.0,1,12.5,975.0,24,78.0,True,True
464525,BBB_2013J,79.54545454545455,11,100.0,7321.0,210,73.21,True,False
464616,FFF_2013J,49.0,5,100.0,4700.0,173,47.0,False,True
464685,DDD_2014B,68.85714285714286,7,200.0,12982.5,236,64.9125,True,False
464724,CCC_2014B,20.0,1,2.0,40.0,20,20.0,False,True
464724,EEE_2014B,78.5,4,100.0,7868.0,152,78.68,True,False
464732,CCC_2014J,38.5,8,193.0,7180.0,244,37.2020725388601,False,True
464748,DDD_2014B,66.0,2,22.5,1457.5,53,64.77777777777777,True,False
464748,DDD_2014J,67.0,7,200.0,11480.0,243,57.4,True,False
464780,CCC_2014J,44.0,1,2.0,88.0,21,44.0,False,True
464780,EEE_2014J,51.0,4,100.0,4908.0,186,49.08,False,True
464785,FFF_2013B,75.0,5,100.0,7775.0,166,77.75,True,False
464887,DDD_2014B,68.0,1,10.0,680.0,24,68.0,True,True
464924,DDD_2013J,83.14285714285714,7,200.0,16015.0,237,80.075,True,False
464957,EEE_2014J,58.5,2,56.0,3276.0,132,58.5,True,False
464968,DDD_2014J,80.0,7,200.0,16175.0,242,80.875,True,False
464981,CCC_2014J,99.55555555555556,9,200.0,19938.0,244,99.69,True,False
464981,FFF_2013J,93.0,5,100.0,9275.0,190,92.75,True,False
465009,FFF_2013J,84.0,1,12.5,1050.0,23,84.0,True,True
465009,FFF_2014J,82.0,1,12.5,1025.0,24,82.0,True,True
465068,DDD_2013B,75.33333333333333,3,12.5,920.0,54,73.6,True,False
465078,FFF_2014J,74.0,2,25.0,1850.0,50,74.0,True,False
465121,FFF_2014J,85.5,4,75.0,6450.0,138,86.0,True,False
465175,FFF_2013B,55.666666666666664,3,50.0,2800.0,100,56.0,True,False
465175,FFF_2014B,63.333333333333336,3,75.0,4750.0,185,63.333333333333336,True,False
465260,DDD_2013B,67.0,13,185.0,11266.5,230,60.9,True,False
465294,FFF_2014J,76.2,5,100.0,7500.0,201,75.0,True,False
465312,FFF_2013B,81.4,5,100.0,8075.0,165,80.75,True,False
465331,CCC_2014J,69.5,4,133.0,7518.0,243,56.526315789473685,True,False
465369,BBB_2014B,75.27272727272727,11,100.0,7220.0,200,72.2,True,False
465392,EEE_2013J,88.75,4,100.0,8788.0,160,87.88,True,False
465399,DDD_2013B,37.0,1,2.0,74.0,25,37.0,False,True
465406,CCC_2014B,78.88888888888889,9,200.0,16616.0,234,83.08,True,False
465406,EEE_2014J,72.75,4,100.0,7008.0,166,70.08,True,False
465413,DDD_2014B,56.666666666666664,6,180.0,9712.5,234,53.958333333333336,True,False
465421,FFF_2014B,68.6,5,100.0,6975.0,170,69.75,True,False
465430,FFF_2013B,88.0,5,100.0,8800.0,175,88.0,True,False
465441,DDD_2013J,80.5,6,180.0,12890.0,237,71.61111111111111,True,False
465564,DDD_2014J,78.14285714285714,7,200.0,14880.0,242,74.4,True,False
465564,EEE_2013J,87.5,4,100.0,8672.0,157,86.72,True,False
465577,CCC_2014J,37.5,2,9.0,360.0,69,40.0,False,True
465599,BBB_2013B,83.66666666666667,9,81.0,6249.0,187,77.14814814814815,True,False
465619,CCC_2014J,37.666666666666664,3,33.0,1164.0,114,35.27272727272727,False,True
465619,EEE_2013J,83.25,4,100.0,8364.0,165,83.64,True,False
465629,DDD_2013J,56.0,4,60.0,3037.5,131,50.625,True,False
465629,DDD_2014J,72.5,6,175.0,11005.0,243,62.885714285714286,True,False
465719,CCC_2014B,11.0,1,22.0,242.0,102,11.0,False,True
465727,DDD_2013B,54.57142857142857,14,200.0,10409.5,231,52.0475,True,False
465730,BBB_2013B,87.5,4,25.0,1886.0,95,75.44,True,False
465730,BBB_2013J,86.33333333333333,6,44.0,3210.0,133,72.95454545454545,True,False
465732,CCC_2014J,45.25,4,40.0,1761.0,117,44.025,False,True
465764,CCC_2014J,0.0,1,2.0,0.0,21,0.0,False,True
465764,DDD_2013B,68.3076923076923,13,197.0,12516.5,230,63.535532994923855,True,False
465777,EEE_2013J,65.25,4,100.0,6204.0,159,62.04,True,False
465789,CCC_2014J,69.8,5,125.0,6364.0,244,50.912,True,False
465843,CCC_2014B,55.666666666666664,9,200.0,9283.0,230,46.415,False,True
465843,DDD_2013B,90.07142857142857,14,200.0,17181.5,230,85.9075,True,False
465845,EEE_2013J,92.0,1,16.0,1472.0,33,92.0,True,True
465893,FFF_2013J,91.6,5,100.0,9125.0,169,91.25,True,False
465900,CCC_2014J,74.22222222222223,9,200.0,12363.0,244,61.815,True,False
465900,FFF_2013J,80.2,5,100.0,7950.0,171,79.5,True,False
466037,BBB_2013B,88.6,5,43.0,3339.0,95,77.65116279069767,True,False
466120,FFF_2014J,76.25,4,75.0,5500.0,136,73.33333333333333,True,False
466158,DDD_2013B,25.666666666666668,6,38.0,1249.0,88,32.86842105263158,False,True
466202,BBB_2013J,77.63636363636364,11,100.0,7467.0,210,74.67,True,False
466203,FFF_2013B,54.6,5,100.0,5600.0,166,56.0,True,False
466216,DDD_2013B,84.78571428571429,14,200.0,16505.5,233,82.5275,True,False
466230,DDD_2014J,80.0,7,200.0,15175.0,243,75.875,True,False
466289,CCC_2014B,87.66666666666667,9,200.0,16436.0,234,82.18,True,False
466289,DDD_2014J,64.71428571428571,7,200.0,11675.0,243,58.375,True,False
466329,FFF_2013B,90.0,2,25.0,2250.0,46,90.0,True,False
466347,FFF_2014B,62.5,4,75.0,4200.0,136,56.0,True,False
466360,CCC_2014J,94.77777777777777,9,200.0,19026.0,245,95.13,True,False
466372,CCC_2014J,78.5,6,70.0,5079.0,158,72.55714285714286,True,False
466377,BBB_2014B,88.33333333333333,3,24.0,2030.0,49,84.58333333333333,True,False
466425,FFF_2013J,71.4,5,100.0,7150.0,176,71.5,True,False
466477,BBB_2013J,79.66666666666667,9,81.0,5406.0,168,66.74074074074075,True,False
466508,EEE_2014J,63.75,4,100.0,6324.0,162,63.24,True,False
466539,DDD_2013J,82.85714285714286,7,200.0,15980.0,237,79.9,True,False
466576,FFF_2014B,58.6,5,100.0,5675.0,209,56.75,True,False
466714,CCC_2014B,35.0,3,17.0,581.0,139,34.1764705882353,False,True
466714,DDD_2014B,34.0,3,40.0,1290.0,74,32.25,False,True
466800,BBB_2013B,67.2,5,43.0,2771.0,102,64.44186046511628,True,False
466800,BBB_2013J,67.4,10,99.0,6135.0,214,61.96969696969697,True,False
466807,FFF_2013J,72.0,2,25.0,1800.0,46,72.0,True,False
466807,FFF_2014J,74.66666666666667,3,50.0,3800.0,93,76.0,True,False
466810,BBB_2013B,85.36363636363636,11,100.0,7401.0,189,74.01,True,False
466828,FFF_2013B,90.8,5,100.0,8925.0,165,89.25,True,False
466854,BBB_2013J,84.5,4,25.0,2155.0,102,86.2,True,False
466856,BBB_2014B,81.4,10,99.0,7360.0,200,74.34343434343434,True,False
466880,DDD_2013J,70.0,7,200.0,13807.5,237,69.0375,True,False
466892,EEE_2014J,94.25,4,100.0,9428.0,159,94.28,True,False
466959,BBB_2013B,64.33333333333333,6,61.0,3723.0,153,61.032786885245905,True,False
466961,EEE_2013J,91.25,4,100.0,9176.0,152,91.76,True,False
466973,BBB_2013B,91.66666666666667,3,7.0,575.0,95,82.14285714285714,True,False
466987,FFF_2014J,74.4,5,100.0,7700.0,199,77.0,True,False
466990,DDD_2013B,55.857142857142854,14,200.0,8982.0,229,44.91,False,True
467035,BBB_2013B,88.5,10,82.0,6390.0,189,77.92682926829268,True,False
467100,BBB_2014B,80.44444444444444,9,64.0,4343.0,200,67.859375,True,False
467144,EEE_2014B,83.66666666666667,3,72.0,5972.0,117,82.94444444444444,True,False
467230,CCC_2014B,86.88888888888889,9,200.0,17022.0,230,85.11,True,False
467230,DDD_2014B,65.28571428571429,7,200.0,13917.5,234,69.5875,True,False
467243,FFF_2013J,78.33333333333333,3,62.5,5000.0,130,80.0,True,False
467292,BBB_2013B,86.7,10,82.0,6497.0,189,79.23170731707317,True,False
467294,DDD_2013B,64.15384615384616,13,197.0,9873.0,229,50.11675126903553,True,False
467302,EEE_2013J,89.25,4,100.0,8880.0,158,88.8,True,False
467303,BBB_2014B,74.0909090909091,11,100.0,6581.0,200,65.81,True,False
467363,FFF_2014J,56.0,5,100.0,5450.0,199,54.5,True,False
467381,CCC_2014J,100.0,1,2.0,200.0,21,100.0,True,True
467396,BBB_2014J,82.5,4,100.0,8115.0,191,81.15,True,False
467413,DDD_2013B,60.0,12,170.0,8947.5,231,52.63235294117647,True,False
467416,FFF_2013B,83.0,5,100.0,8425.0,164,84.25,True,False
467504,FFF_2013J,73.2,5,100.0,7025.0,173,70.25,True,False
467506,FFF_2013B,85.4,5,100.0,8675.0,159,86.75,True,False
467524,FFF_2013J,82.6,5,100.0,8400.0,171,84.0,True,False
467580,BBB_2014B,78.27272727272727,11,100.0,7225.0,200,72.25,True,False
467582,FFF_2014B,81.4,5,100.0,8300.0,170,83.0,True,False
467606,BBB_2013J,95.0,2,6.0,550.0,56,91.66666666666667,True,False
467700,FFF_2013B,82.6,5,100.0,8150.0,161,81.5,True,False
467725,FFF_2013B,70.4,5,100.0,7000.0,165,70.0,True,False
467753,CCC_2014B,51.0,2,11.0,638.0,32,58.0,True,False
467753,CCC_2014J,51.0,2,11.0,638.0,-1,58.0,True,False
467756,BBB_2013B,73.5,2,6.0,415.0,60,69.16666666666667,True,False
467776,DDD_2013J,18.0,1,10.0,180.0,23,18.0,False,True
467822,DDD_2013B,87.92857142857143,14,200.0,14921.0,229,74.605,True,False
467854,FFF_2013B,69.0,5,100.0,6775.0,166,67.75,True,False
467893,DDD_2014J,75.71428571428571,7,200.0,13925.0,243,69.625,True,False
467894,CCC_2014B,10.0,1,2.0,20.0,20,10.0,False,True
467901,FFF_2013J,72.0,2,25.0,1800.0,46,72.0,True,False
468021,BBB_2013B,60.75,4,25.0,1331.0,95,53.24,True,False
468120,AAA_2014J,40.0,2,30.0,1180.0,61,39.333333333333336,False,True
468349,BBB_2014B,78.33333333333333,6,44.0,3143.0,119,71.43181818181819,True,False
468386,DDD_2014B,75.0,1,10.0,750.0,25,75.0,True,True
468386,DDD_2014J,67.66666666666667,3,40.0,2150.0,111,53.75,True,False
468482,BBB_2013J,56.0,1,5.0,280.0,18,56.0,True,True
468497,FFF_2013B,81.0,2,25.0,2025.0,46,81.0,True,False
468529,BBB_2014B,86.42857142857143,7,45.0,3141.0,154,69.8,True,False
468623,CCC_2014J,56.0,1,2.0,112.0,21,56.0,True,True
468657,DDD_2013J,43.0,1,12.5,537.5,89,43.0,False,True
468672,DDD_2013B,46.5,4,22.5,792.5,54,35.22222222222222,False,True
468694,AAA_2014J,61.2,5,100.0,6100.0,216,61.0,True,False
468720,DDD_2014J,81.14285714285714,7,200.0,15125.0,243,75.625,True,False
468729,DDD_2013B,70.66666666666667,6,38.0,2569.0,81,67.60526315789474,True,False
468730,FFF_2014B,86.0,1,12.5,1075.0,23,86.0,True,True
468753,CCC_2014B,46.77777777777778,9,200.0,8444.0,234,42.22,False,True
468792,BBB_2013B,85.33333333333333,3,24.0,1777.0,60,74.04166666666667,True,False
468808,DDD_2013B,68.23076923076923,13,185.0,12364.5,229,66.83513513513513,True,False
468845,DDD_2014J,86.71428571428571,7,200.0,16630.0,243,83.15,True,False
468902,CCC_2014J,47.5,2,16.0,769.0,69,48.0625,False,True
468902,EEE_2013J,82.75,4,100.0,8308.0,165,83.08,True,False
468908,FFF_2013B,49.0,2,25.0,1225.0,47,49.0,False,True
468927,DDD_2013J,73.0,7,200.0,13582.5,242,67.9125,True,False
468947,FFF_2013J,76.0,2,25.0,1900.0,47,76.0,True,False
468949,BBB_2013B,79.3,10,82.0,5505.0,189,67.13414634146342,True,False
469016,DDD_2013B,62.142857142857146,14,200.0,12018.0,230,60.09,True,False
469113,CCC_2014B,70.0,1,2.0,140.0,20,70.0,True,True
469113,EEE_2013J,90.0,4,100.0,8952.0,158,89.52,True,False
469154,FFF_2013B,84.2,5,100.0,8350.0,165,83.5,True,False
469177,BBB_2014B,83.0909090909091,11,100.0,7148.0,200,71.48,True,False
469281,EEE_2013J,81.5,4,100.0,8168.0,158,81.68,True,False
469389,DDD_2013J,39.5,2,22.5,865.0,53,38.44444444444444,False,True
469424,EEE_2014J,91.75,4,100.0,9232.0,163,92.32,True,False
469425,DDD_2014B,33.25,4,60.0,1877.5,123,31.291666666666668,False,True
469465,DDD_2013J,55.333333333333336,6,190.0,10100.0,241,53.1578947368421,True,False
469499,FFF_2014J,79.6,5,100.0,8025.0,199,80.25,True,False
469553,DDD_2013J,78.28571428571429,7,200.0,15147.5,241,75.7375,True,False
469579,BBB_2014J,50.0,4,100.0,5030.0,201,50.3,True,False
469614,CCC_2014J,0.0,1,2.0,0.0,21,0.0,False,True
469614,DDD_2014B,70.0,5,160.0,11065.0,236,69.15625,True,False
469624,DDD_2014J,50.857142857142854,7,200.0,8750.0,242,43.75,False,True
469633,DDD_2014J,83.0,7,200.0,15950.0,243,79.75,True,False
469683,BBB_2013B,66.18181818181819,11,100.0,5654.0,189,56.54,True,False
469743,FFF_2013B,88.0,5,100.0,8850.0,165,88.5,True,False
469761,CCC_2014B,90.22222222222223,9,200.0,18040.0,230,90.2,True,False
469761,EEE_2014B,90.5,4,100.0,8960.0,152,89.6,True,False
469861,EEE_2014B,95.0,4,100.0,9512.0,159,95.12,True,False
469878,BBB_2013J,83.72727272727273,11,100.0,7731.0,210,77.31,True,False
469887,CCC_2014J,56.0,1,2.0,112.0,21,56.0,True,True
469959,EEE_2013J,75.0,2,44.0,3240.0,67,73.63636363636364,True,False
469977,FFF_2014B,83.8,5,100.0,8425.0,169,84.25,True,False
470001,FFF_2013J,91.2,5,100.0,9250.0,173,92.5,True,False
470002,CCC_2014B,52.0,3,18.0,854.0,69,47.44444444444444,False,True
470037,FFF_2013J,72.0,1,12.5,900.0,26,72.0,True,True
470113,BBB_2014B,75.9090909090909,11,100.0,6575.0,200,65.75,True,False
470159,CCC_2014J,57.333333333333336,9,200.0,11088.0,250,55.44,True,False
470318,BBB_2013B,87.36363636363636,11,100.0,8438.0,189,84.38,True,False
470331,BBB_2014B,83.1,10,82.0,6529.0,200,79.6219512195122,True,False
470385,CCC_2014J,87.44444444444444,9,200.0,16164.0,244,80.82,True,False
470403,DDD_2013J,41.714285714285715,7,200.0,7030.0,242,35.15,False,True
470461,EEE_2014J,63.75,4,100.0,6216.0,165,62.16,True,False
470461,FFF_2013J,58.75,4,75.0,4275.0,130,57.0,True,False
470464,BBB_2014J,53.5,4,100.0,5415.0,200,54.15,True,False
470534,EEE_2013J,82.5,2,44.0,3456.0,75,78.54545454545455,True,False
470588,AAA_2013J,86.0,1,10.0,860.0,19,86.0,True,True
470588,AAA_2014J,76.0,2,30.0,2180.0,54,72.66666666666667,True,False
470617,CCC_2014J,65.5,2,11.0,710.0,31,64.54545454545455,True,False
470619,FFF_2014B,80.75,4,75.0,5850.0,171,78.0,True,False
470637,DDD_2013B,27.125,8,57.0,1641.5,117,28.79824561403509,False,True
470653,BBB_2013B,84.1,10,82.0,6239.0,189,76.08536585365853,True,False
470693,BBB_2014B,92.18181818181819,11,100.0,8647.0,200,86.47,True,False
470733,DDD_2014B,48.857142857142854,7,200.0,8550.0,234,42.75,False,True
470786,FFF_2013B,74.4,5,100.0,7375.0,166,73.75,True,False
470869,BBB_2013J,85.81818181818181,11,100.0,7647.0,210,76.47,True,False
470870,FFF_2013J,68.5,4,75.0,5150.0,134,68.66666666666667,True,False
470914,CCC_2014J,39.666666666666664,3,18.0,593.0,69,32.94444444444444,False,True
470914,DDD_2014J,46.857142857142854,7,200.0,8430.0,243,42.15,False,True
470921,DDD_2013B,57.0,12,181.0,8350.0,230,46.13259668508287,False,True
470982,AAA_2014J,61.6,5,100.0,6210.0,215,62.1,True,False
471018,CCC_2014B,30.0,1,2.0,60.0,20,30.0,False,True
471018,EEE_2014B,85.0,1,16.0,1360.0,33,85.0,True,True
471027,CCC_2014J,98.8,5,125.0,12268.0,244,98.144,True,False
471189,DDD_2014B,58.0,1,10.0,580.0,24,58.0,True,True
471196,BBB_2013J,78.0909090909091,11,100.0,7503.0,210,75.03,True,False
471219,BBB_2013B,68.0,3,24.0,1010.0,60,42.083333333333336,False,True
471284,FFF_2014J,56.4,5,100.0,5225.0,199,52.25,True,False
471373,DDD_2013J,90.42857142857143,7,200.0,18840.0,237,94.2,True,False
471434,BBB_2013J,78.75,4,25.0,1765.0,102,70.6,True,False
471476,DDD_2014B,96.0,1,10.0,960.0,25,96.0,True,True
471525,BBB_2013B,81.36363636363636,11,100.0,7603.0,189,76.03,True,False
471580,CCC_2014B,56.0,2,11.0,658.0,32,59.81818181818182,True,False
471580,CCC_2014J,54.44444444444444,9,200.0,9670.0,243,48.35,False,True
471580,EEE_2013J,86.75,4,100.0,8564.0,165,85.64,True,False
471654,DDD_2013B,88.28571428571429,14,200.0,16558.5,229,82.7925,True,False
471657,CCC_2014B,79.2,5,125.0,7748.0,230,61.984,True,False
